tile_id,avg_ndvi,avg_height,min_height,max_height,avg_species,avg_density,avg_biomass
15_33,0.8952912,7.82681,5.302266,10.92934,deciduous,dense,3205.8612060546875
15_34,0.8977108,9.809814,6.903101,13.32781,deciduous,dense,4018.0999755859375
15_35,0.89936495,11.865407,7.190704,16.088423,deciduous,dense,4860.07080078125
15_36,0.8958721,11.070894,5.16017,15.942674,deciduous,dense,4534.638366699219
15_37,0.9017595,6.2572618,2.0220397,10.781922,deciduous,dense,2562.974548339844
15_38,0.9066782,3.5886288,1.2623912,9.888782,mixed,dense,1469.90234375
15_39,0.9093046,4.2813277,1.7970937,7.221431,mixed,dense,1753.6318969726562
15_40,0.9087785,5.095855,1.5495048,10.362286,mixed,dense,2087.2622680664062
15_41,0.9125614,8.66009,3.7918735,10.997142,mixed,dense,3547.173156738281
15_42,0.9044502,8.14119,5.4990277,10.717458,deciduous,dense,3334.63134765625
15_43,0.90811515,10.087749,7.1348333,13.302116,mixed,dense,4131.941833496094
15_44,0.90761524,11.9362545,9.410103,15.101993,mixed,dense,4889.0899658203125
15_45,0.9106174,6.1078367,0.00071918603,13.316374,coniferous,dense,2501.7698669433594
15_46,0.9086445,2.2084935,0.0,4.4617314,mixed,dense,904.5989227294922
15_47,0.914863,4.3516026,0.25275755,6.527418,mixed,dense,1782.4163818359375
15_48,0.92127836,2.5361552,0.001046444,6.424583,coniferous,dense,1038.8092041015625
15_49,0.907658,5.5644403,2.9504948,7.72878,mixed,dense,2279.194793701172
15_50,0.9040874,7.0452404,3.6532834,8.381733,deciduous,dense,2885.7305908203125
15_51,0.9008572,2.6829686,0.544164,5.930451,deciduous,dense,1098.9439392089844
15_52,0.89926183,4.096083,0.8145901,7.2447643,deciduous,dense,1677.7557373046875
15_53,0.90441513,7.1445527,2.1670818,9.266609,mixed,dense,2926.40869140625
15_54,0.90209544,2.5435276,0.0012981134,7.7830215,mixed,dense,1041.8289184570312
15_55,0.9102142,2.3484204,0.0,8.594862,coniferous,dense,961.9129943847656
15_56,0.91298574,2.2824538,0.0,8.5344925,coniferous,dense,934.893035888672
15_57,0.939678,1.051307,0.0,2.5012658,coniferous,urban,3.444922790527344
15_58,0.9381538,0.50235295,0.0,2.350228,coniferous,urban,1.6461102294921874
15_59,0.94565797,0.49802986,0.0,2.5059555,coniferous,sparse,40.798606872558594
15_60,0.9455807,0.24191672,0.0,1.3246319,coniferous,sparse,19.81781768798828
15_61,0.94410706,0.41426867,0.0,1.1851282,coniferous,urban,1.3574755859375
15_62,0.94724154,0.7471859,0.0,2.364916,coniferous,sparse,61.209468841552734
15_63,0.9367996,0.2789454,0.0,1.1920367,coniferous,urban,0.9140482330322266
15_64,0.9277912,0.6477461,5.3388372e-05,1.322309,coniferous,urban,2.1225343322753907
15_65,0.94784784,0.68888444,0.017675957,1.0300076,coniferous,sparse,56.43341445922852
15_66,0.94937336,0.51077724,0.0,1.3630983,coniferous,sparse,41.842872619628906
15_67,0.9480172,0.45873848,0.0,2.1220064,coniferous,sparse,37.579856872558594
15_68,0.9458549,0.20758913,0.0,2.0344656,coniferous,sparse,17.005701065063477
15_69,0.9490062,0.6568561,0.0,2.654196,coniferous,sparse,53.80965423583984
15_70,0.39217985,0.32887456,0.0,3.6714144,coniferous,urban,1.0776561737060548
16_0,0.6419599,4.5042253,0.0,9.086025,deciduous,dense,1844.930725097656
16_1,0.8889445,4.5664845,3.1872373,6.873391,deciduous,dense,1870.4319763183596
16_2,0.89074516,4.506106,3.1774018,6.4774265,deciduous,dense,1845.7009887695312
16_3,0.8929176,6.660261,4.5442715,8.187331,deciduous,dense,2728.042907714844
16_4,0.89632106,6.603372,4.837101,7.5231586,deciduous,dense,2704.7412109375
16_5,0.9016418,4.5846424,3.5091517,6.4706635,deciduous,dense,1877.8695678710935
16_6,0.8981923,6.5583415,3.6248615,10.476755,deciduous,dense,2686.2966918945312
16_7,0.8962412,6.6341195,2.7515461,10.529707,deciduous,dense,2717.335205078125
16_8,0.89529765,6.0529413,3.389175,7.817813,deciduous,dense,2479.2848205566406
16_9,0.89729446,5.620214,3.9458,7.744398,deciduous,dense,2302.0396423339844
16_10,0.898563,6.5618734,4.1974845,8.469378,deciduous,dense,2687.743225097656
16_11,0.89731455,8.402027,6.5318265,9.968908,deciduous,dense,3441.4703369140625
16_12,0.89455074,9.098384,7.4358497,10.583737,deciduous,dense,3726.697998046875
16_13,0.898483,6.8783455,5.4786425,9.802954,deciduous,dense,2817.3703002929688
16_14,0.90346086,8.054535,5.8191957,11.458605,deciduous,dense,3299.1375732421875
16_15,0.90359205,9.212338,7.32948,11.472688,deciduous,dense,3773.373718261719
16_16,0.90087605,7.025739,4.3932395,9.54188,deciduous,dense,2877.742919921875
16_17,0.9073694,4.0281754,2.599026,5.068225,mixed,dense,1649.9406433105469
16_18,0.9027283,4.3325176,2.6530335,5.5807767,deciduous,dense,1774.599151611328
