tile_id,avg_ndvi,avg_height,min_height,max_height,avg_species,avg_density,avg_biomass
14_22,0.28266558,0.62848175,0.0,4.2022343,deciduous,dense,25000.0
14_23,0.23133013,0.42334235,0.0,5.0880065,deciduous,urban,200.0
14_24,0.18331222,0.90910655,0.0,7.8313994,deciduous,dense,25000.0
14_25,0.20017366,0.65092593,0.0,4.6798053,deciduous,urban,200.0
14_26,0.22494233,0.8994763,0.0,5.842434,mixed,dense,25000.0
14_27,0.19356516,12.0768795,0.2759848,21.538916,coniferous,dense,25000.0
14_28,0.17328635,16.43083,7.8007426,29.637983,coniferous,dense,25000.0
14_29,0.19570379,14.379029,6.8436627,24.492826,mixed,dense,25000.0
14_30,0.22121863,14.066384,5.4878716,25.500608,mixed,dense,25000.0
14_31,0.20442095,4.6321507,0.0,21.012451,mixed,dense,25000.0
14_32,0.13698776,0.4005226,0.0,5.8518815,deciduous,urban,200.0
14_33,0.12582472,0.12361994,0.0,1.9136482,deciduous,sparse,5000.0
14_34,0.11717624,0.30509502,0.0,2.4914234,deciduous,sparse,5000.0
14_35,0.20781825,2.1781523,0.0,5.3852506,deciduous,urban,200.0
14_36,0.16901204,1.1479428,0.0,8.246745,deciduous,urban,200.0
14_37,0.24110955,0.23782898,0.0,3.386979,mixed,dense,25000.0
14_38,0.22287706,0.92931306,0.0,4.921297,deciduous,dense,25000.0
14_39,0.15964882,0.8181483,0.0,3.7775273,deciduous,urban,200.0
14_40,0.2555298,0.80048966,0.0,8.180196,mixed,dense,25000.0
14_41,0.24113177,10.054239,0.32943177,18.442244,mixed,dense,25000.0
14_42,0.21076098,16.481739,12.867269,19.564024,mixed,dense,25000.0
14_43,0.2029763,19.163357,13.816938,25.096903,mixed,dense,25000.0
14_44,0.26447055,18.651556,13.439538,22.434666,mixed,dense,25000.0
14_45,0.25305074,19.648111,11.54357,23.780022,mixed,dense,25000.0
14_46,0.26807135,21.59987,16.393871,26.305342,mixed,dense,25000.0
14_47,0.28038517,25.30802,19.905876,28.193197,mixed,dense,25000.0
14_48,0.22321084,25.949993,18.894793,29.054218,mixed,dense,25000.0
14_49,0.22096203,19.915518,15.005582,24.765602,mixed,dense,25000.0
14_50,0.20821245,21.6588,15.19495,28.048288,mixed,dense,25000.0
14_51,0.19571763,20.698568,10.60443,28.977364,mixed,dense,25000.0
14_52,0.20617427,20.659788,7.874325,30.982178,deciduous,dense,25000.0
14_53,0.21202692,17.977188,3.575215,30.038353,deciduous,dense,25000.0
