tile_id,avg_ndvi,avg_height,min_height,max_height,avg_species,avg_density,avg_biomass
75_19,0.89566296,5.231426,3.4447372,6.826945,deciduous,dense,1307.8564777970314
75_20,0.89459884,2.8657117,1.4567848,4.3680344,deciduous,dense,716.4278998970985
75_21,0.89492655,5.472194,2.070081,13.047012,deciduous,dense,1368.048507720232
75_22,0.89177454,9.505914,4.8522153,13.029769,deciduous,dense,2376.478351652622
75_23,0.89717305,7.5260196,4.6522913,9.646393,deciduous,dense,1881.5048038959503
75_24,0.89488065,6.0256834,4.087489,8.729258,deciduous,dense,1506.4208768308165
75_25,0.8943154,9.652029,5.6703153,12.420434,deciduous,dense,2413.0072444677357
75_26,0.8926462,7.0503798,2.8396473,10.14478,deciduous,dense,1762.5950276851654
75_27,0.89295536,6.026628,2.7463596,9.214092,deciduous,dense,1506.6569671034813
75_28,0.89102185,6.3836627,5.044228,8.572911,deciduous,dense,1595.9156677126884
75_29,0.89098597,5.7941303,3.575989,9.363105,deciduous,dense,1448.5325664281845
75_30,0.8953281,6.916695,3.8828506,12.214469,deciduous,dense,1729.1737720370293
75_31,0.89413166,8.285956,5.546797,9.839572,deciduous,dense,2071.48902118206
75_32,0.89526033,7.7076287,4.133315,9.917878,deciduous,dense,1926.9071519374847
75_33,0.89305466,4.3577356,3.654961,5.617622,deciduous,dense,1089.433953166008
75_34,0.8924397,4.4063377,3.4907112,5.978943,deciduous,dense,1101.5844531357288
75_35,0.89357656,4.9063625,3.3498738,7.509896,deciduous,dense,1226.590666919947
75_36,0.9004836,5.9728627,5.2361803,7.689438,deciduous,dense,1493.2156540453434
75_37,0.9002461,7.81402,5.6967225,9.229157,deciduous,dense,1953.5049796104431
75_38,0.8987922,7.538643,5.6859727,8.592807,deciduous,dense,1884.6606835722923
75_39,0.8970625,7.4596357,3.1986625,10.237368,deciduous,dense,1864.9090081453323
75_40,0.8937733,7.3801384,3.2454002,12.048908,deciduous,dense,1845.034584403038
75_41,0.8929957,11.093839,8.051226,13.085867,deciduous,dense,2773.459628224373
75_42,0.8932038,7.561335,4.766304,11.708587,deciduous,dense,1890.333741903305
75_43,0.8927168,6.6349115,4.898687,8.813115,deciduous,dense,1658.7279736995697
75_44,0.8915301,8.3898115,5.7772083,9.1292095,deciduous,dense,2097.4528044462204
75_45,0.8914371,6.449448,4.3062396,9.164895,deciduous,dense,1612.362079322338
75_46,0.8928417,3.2009432,0.84873956,5.23725,deciduous,dense,800.2358488738537
75_47,0.8956478,3.600614,1.7627459,7.3650904,deciduous,dense,900.153536349535
75_48,0.8954572,5.907584,2.3576171,9.43962,deciduous,dense,1476.8960885703564
75_49,0.89321476,7.1408033,4.1662564,8.774524,deciduous,dense,1785.200834274292
75_50,0.8972393,5.559975,2.8273463,8.728978,deciduous,dense,1389.9938203394413
75_51,0.89346486,2.2257004,0.77219856,4.877446,deciduous,dense,556.4250983297825
75_52,0.9068,2.1115923,0.9735762,3.6379561,mixed,dense,527.8980825096369
75_53,0.8982454,4.3488536,3.2418723,4.851446,deciduous,dense,1087.2134007513523
75_54,0.89318526,4.116001,3.0882895,7.4080453,deciduous,dense,1029.000245034695
